Código;;;Nome;;;Fornecedor;;;;Localidade;Conta;;Nº Documento;;Dependência;;;;Dt. Aquisição;;Vl. Aquisição;Vl. Deprec.;;;;;Vl. Atual;;;;Status;
22-1298 / 000074;;;56.001 - EXTINTOR ;;;L F RIBEIRO EXTINTORES( AEROTEX);;;;BR 22-1298;1101;;1106;;SALAO DE CULTO;;;;16/09/2021;;164,35;73,98;;;;;90,37;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22-1298 / 000075;;;56.001 - EXTINTOR ;;;L F RIBEIRO EXTINTORES( AEROTEX);;;;BR 22-1298;1101;;1106;;SALAO DE CULTO;;;;16/09/2021;;164,35;73,98;;;;;90,37;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22-1298 / 001053;;;70 - REFORMA SANTANA;;;;;;;BR 22-1298;1100;;;;TEMPLO;;;;29/11/2022;;30.122,96;4.016,40;;;;;26.106,56;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22-1298 / 001060;;;17 - CAIXA DE SOM CAIXA DE SOM;;;NC;;;;BR 22-1298;1101;;0;;SALAO DE CULTO;;;;31/12/2004;;1,00;1,00;;;;;0,00;;;;Depreciado;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22-1298 / 001061;;;17 - CAIXA DE SOM CAIXA DE SOM;;;NC;;;;BR 22-1298;1101;;0;;SALAO DE CULTO;;;;31/12/2004;;1,00;1,00;;;;;0,00;;;;Depreciado;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22-1298 / 001062;;;18 - MICROFONE MICROFONE  PULPITO SUPERLUX PRA 518;;;NC;;;;BR 22-1298;1101;;0;;SALAO DE CULTO;;;;31/12/2004;;1,00;1,00;;;;;0,00;;;;Depreciado;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22-1298 / 001063;;;18 - MICROFONE MICROFONE  S FIO DYLAN UDX 02 ;;;NC;;;;BR 22-1298;1101;;0;;SALAO DE CULTO;;;;31/12/2004;;1,00;1,00;;;;;0,00;;;;Depreciado;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22-1298 / 001064;;;18 - MICROFONE MICROFONE  ORAÇÃO KADOSH;;;NC;;;;BR 22-1298;1101;;0;;SALAO DE CULTO;;;;31/12/2004;;1,00;1,00;;;;;0,00;;;;Depreciado;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22-1298 / 001065;;;18 - MICROFONE MICROFONE KADOSH TESTEMUNHO IRMÃOS;;;NC;;;;BR 22-1298;1101;;0;;SALAO DE CULTO;;;;31/12/2004;;1,00;1,00;;;;;0,00;;;;Depreciado;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22-1298 / 001066;;;18 - MICROFONE MICROFONE KADOSH TESTEMUNHO IRMÃS;;;NC;;;;BR 22-1298;1101;;0;;SALAO DE CULTO;;;;31/12/2004;;1,00;1,00;;;;;0,00;;;;Depreciado;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22-1298 / 001067;;;16 - PAINEL DE CONTROLE DE SOM MESA DE SOM  ERD 400 ROLLG;;;NC;;;;BR 22-1298;1101;;0;;SALAO DE CULTO;;;;31/12/2004;;1,00;1,00;;;;;0,00;;;;Depreciado;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22-1298 / 001068;;;1 - BANCO DE MADEIRA  /  GENUFLEXÓRIO 1,62M;;;ADM - SÃO JOSÉ DOS CAMPOS - SP;;;;BR 22-1298;1101;;4;;QUINTAL;;;;19/09/2025;;1,00;0,06;;;;;0,94;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22-1298 / 001069;;;1 - BANCO DE MADEIRA  /  GENUFLEXÓRIO 1,62M;;;ADM - SÃO JOSÉ DOS CAMPOS - SP;;;;BR 22-1298;1101;;4;;QUINTAL;;;;19/09/2025;;1,00;0,06;;;;;0,94;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22-1298 / 001070;;;15.001 - RELOGIO DE PAREDE DIGITAL;;;ADM - SÃO JOSÉ DOS CAMPOS - SP;;;;BR 22-1298;1101;;1;;SALAO DE CULTO;;;;30/09/2025;;1,00;0,06;;;;;0,94;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22-1298 / 001071;;;15.001 - RELOGIO DE PAREDE DIGITAL;;;ADM - SÃO JOSÉ DOS CAMPOS - SP;;;;BR 22-1298;1101;;1;;SALAO DE CULTO;;;;30/09/2025;;1,00;0,06;;;;;0,94;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22-1298 / 001072;;;26.006 - FORNO MICROONDAS ELETROLUX ME23B 220V;;;ADM - SÃO JOSÉ DOS CAMPOS - SP;;;;BR 22-1298;1101;;2;;;;;;30/09/2025;;1,00;0,06;;;;;0,94;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22-1298 / 001073;;;8.003 - ARMARIO DE ACO 2P 1,90X0,80X0,40;;;ADM - SÃO JOSÉ DOS CAMPOS - SP;;;;BR 22-1298;1101;;3;;QUINTAL;;;;30/09/2025;;1,00;0,06;;;;;0,94;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22-1298 / 001074;;;7.006 - MESA DE MADEIRA 2,18X0,70;;;ADM - SÃO JOSÉ DOS CAMPOS - SP;;;;BR 22-1298;1101;;4;;QUINTAL;;;;30/09/2025;;1,00;0,06;;;;;0,94;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22-1298 / 001075;;;7.006 - MESA DE MADEIRA 2,18X0,70;;;ADM - SÃO JOSÉ DOS CAMPOS - SP;;;;BR 22-1298;1101;;4;;QUINTAL;;;;30/09/2025;;1,00;0,06;;;;;0,94;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22-1301 / 000001;;;60 - CONSTRUÇÃO EDIF. VL INDUSTRIAL;;;NC;;;;BR 22-1301;1100;;0;;TEMPLO;;;;31/12/1981;;1,00;1,00;;;;;0,00;;;;Depreciado;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22-1301 / 000002;;;6 - REFRIGERADOR / FREEZER / FRIGOBAR GELADEIRA BRASTEMP FROST FREE 400L;;;NC;;;;BR 22-1301;1101;;0;;COZINHA;;;;31/12/2004;;1,00;1,00;;;;;0,00;;;;Depreciado;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22-1301 / 000003;;;7 - MESA MESA ESCRITORIO CINZA 0.90 X 1.80;;;NC;;;;BR 22-1301;1101;;0;;SALA DE REUNIÃO;;;;31/12/2004;;1,00;1,00;;;;;0,00;;;;Depreciado;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22-1301 / 000004;;;7 - MESA MESA MADEIRA 2.00 X 0.80;;;NC;;;;BR 22-1301;1101;;0;;COZINHA;;;;31/12/2004;;1,00;1,00;;;;;0,00;;;;Depreciado;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22-1301 / 000005;;;51 - EQUIPAMENTO MÉDICO MACA AZUL;;;NC;;;;BR 22-1301;1101;;0;;SANITARIO MASCULINO;;;;31/12/2004;;1,00;1,00;;;;;0,00;;;;Depreciado;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22-1301 / 000006;;;58 - ESTANTES MUSICAIS - PARTITURAS / QUADRO MUSICAL LOTE DE 45 ESTANTES MUSICAIS EM USO;;;NC;;;;BR 22-1301;1101;;0;;SALAO DE CULTO;;;;31/12/2004;;1,00;1,00;;;;;0,00;;;;Depreciado;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22-1301 / 000007;;;58 - ESTANTES MUSICAIS - PARTITURAS / QUADRO MUSICAL LOTE DE 27 ESTANTES MUSICAIS RESERVA;;;NC;;;;BR 22-1301;1101;;0;;SALAO DE CULTO;;;;31/12/2004;;1,00;1,00;;;;;0,00;;;;Depreciado;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22-1301 / 000008;;;16 - PAINEL DE CONTROLE DE SOM MESA DE SOM DIGITAL DIGITECH SOUNDCRAFT;;;NC;;;;BR 22-1301;1101;;0;;SALAO DE CULTO;;;;31/12/2004;;1,00;1,00;;;;;0,00;;;;Depreciado;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22-1301 / 000009;;;4 - CADEIRA CADEIRA DE ESCRITORIO GIRATORIA;;;NC;;;;BR 22-1301;1101;;0;;SALA DE REUNIÃO;;;;31/12/2004;;1,00;1,00;;;;;0,00;;;;Depreciado;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22-1301 / 000010;;;4 - CADEIRA CADEIRA DE ESCRITORIO GIRATORIA;;;NC;;;;BR 22-1301;1101;;0;;SALA DE REUNIÃO;;;;31/12/2004;;1,00;1,00;;;;;0,00;;;;Depreciado;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22-1301 / 000011;;;17 - CAIXA DE SOM CAIXAS DE SOM ATACK BRANCA;;;NC;;;;BR 22-1301;1101;;0;;SALAO DE CULTO;;;;31/12/2004;;1,00;1,00;;;;;0,00;;;;Depreciado;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22-1301 / 000012;;;17 - CAIXA DE SOM CAIXAS DE SOM ATACK BRANCA;;;NC;;;;BR 22-1301;1101;;0;;SALAO DE CULTO;;;;31/12/2004;;1,00;1,00;;;;;0,00;;;;Depreciado;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22-1301 / 000013;;;1 - BANCO DE MADEIRA  /  GENUFLEXÓRIO BANCO MADEIRA 1.45M;;;NC;;;;BR 22-1301;1101;;0;;SALAO DE CULTO;;;;31/12/2004;;1,00;1,00;;;;;0,00;;;;Depreciado;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22-1301 / 000014;;;1 - BANCO DE MADEIRA  /  GENUFLEXÓRIO BANCO MADEIRA 1.45M;;;NC;;;;BR 22-1301;1101;;0;;SALAO DE CULTO;;;;31/12/2004;;1,00;1,00;;;;;0,00;;;;Depreciado;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22-1301 / 000015;;;1 - BANCO DE MADEIRA  /  GENUFLEXÓRIO BANCO MADEIRA 1.45M;;;NC;;;;BR 22-1301;1101;;0;;SALAO DE CULTO;;;;31/12/2004;;1,00;1,00;;;;;0,00;;;;Depreciado;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22-1301 / 000016;;;1 - BANCO DE MADEIRA  /  GENUFLEXÓRIO BANCO MADEIRA 2.00 M;;;NC;;;;BR 22-1301;1101;;0;;SALAO DE CULTO;;;;31/12/2004;;1,00;1,00;;;;;0,00;;;;Depreciado;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22-1301 / 000017;;;1 - BANCO DE MADEIRA  /  GENUFLEXÓRIO BANCO MADEIRA 2.00 M;;;NC;;;;BR 22-1301;1101;;0;;SALAO DE CULTO;;;;31/12/2004;;1,00;1,00;;;;;0,00;;;;Depreciado;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22-1301 / 000018;;;1 - BANCO DE MADEIRA  /  GENUFLEXÓRIO BANCO MADEIRA 2.00 M;;;NC;;;;BR 22-1301;1101;;0;;SALAO DE CULTO;;;;31/12/2004;;1,00;1,00;;;;;0,00;;;;Depreciado;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22-1301 / 000019;;;1 - BANCO DE MADEIRA  /  GENUFLEXÓRIO BANCO MADEIRA 2.00 M;;;NC;;;;BR 22-1301;1101;;0;;SALAO DE CULTO;;;;31/12/2004;;1,00;1,00;;;;;0,00;;;;Depreciado;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22-1301 / 000020;;;1 - BANCO DE MADEIRA  /  GENUFLEXÓRIO BANCO MADEIRA 2.00 M;;;NC;;;;BR 22-1301;1101;;0;;COZINHA;;;;31/12/2004;;1,00;1,00;;;;;0,00;;;;Depreciado;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22-1301 / 000021;;;1 - BANCO DE MADEIRA  /  GENUFLEXÓRIO BANCO MADEIRA 2.00 M;;;NC;;;;BR 22-1301;1101;;0;;COZINHA;;;;31/12/2004;;1,00;1,00;;;;;0,00;;;;Depreciado;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22-1301 / 000022;;;1 - BANCO DE MADEIRA  /  GENUFLEXÓRIO BANCO MADEIRA 2.00 M;;;NC;;;;BR 22-1301;1101;;0;;COZINHA;;;;31/12/2004;;1,00;1,00;;;;;0,00;;;;Depreciado;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22-1301 / 000023;;;1 - BANCO DE MADEIRA  /  GENUFLEXÓRIO BANCO MADEIRA 2.00 M;;;NC;;;;BR 22-1301;1101;;0;;COZINHA;;;;31/12/2004;;1,00;1,00;;;;;0,00;;;;Depreciado;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22-1301 / 000024;;;18 - MICROFONE MICROFONES SUPER LUX;;;NC;;;;BR 22-1301;1101;;0;;SALAO DE CULTO;;;;31/12/2004;;1,00;1,00;;;;;0,00;;;;Depreciado;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22-1301 / 000025;;;18 - MICROFONE MICROFONES SUPER LUX;;;NC;;;;BR 22-1301;1101;;0;;SALAO DE CULTO;;;;31/12/2004;;1,00;1,00;;;;;0,00;;;;Depreciado;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22-1301 / 000026;;;18 - MICROFONE MICROFONES SUPER LUX;;;NC;;;;BR 22-1301;1101;;0;;SALAO DE CULTO;;;;31/12/2004;;1,00;1,00;;;;;0,00;;;;Depreciado;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22-1301 / 000027;;;18 - MICROFONE MICROFONES SUPER LUX;;;NC;;;;BR 22-1301;1101;;0;;SALAO DE CULTO;;;;31/12/2004;;1,00;1,00;;;;;0,00;;;;Depreciado;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22-1301 / 000028;;;18 - MICROFONE MICROFONES SUPER LUX;;;NC;;;;BR 22-1301;1101;;0;;SALAO DE CULTO;;;;31/12/2004;;1,00;1,00;;;;;0,00;;;;Depreciado;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22-1301 / 000029;;;4 - CADEIRA CADEIRAS DE ESCRITORIO FIXA;;;NC;;;;BR 22-1301;1101;;0;;SALA DE REUNIÃO;;;;31/12/2004;;1,00;1,00;;;;;0,00;;;;Depreciado;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22-1301 / 000030;;;4 - CADEIRA CADEIRAS DE ESCRITORIO FIXA;;;NC;;;;BR 22-1301;1101;;0;;SALA DE REUNIÃO;;;;31/12/2004;;1,00;1,00;;;;;0,00;;;;Depreciado;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22-1301 / 000031;;;4 - CADEIRA CADEIRAS DE ESCRITORIO FIXA;;;NC;;;;BR 22-1301;1101;;0;;SALA DE REUNIÃO;;;;31/12/2004;;1,00;1,00;;;;;0,00;;;;Depreciado;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22-1301 / 000032;;;4 - CADEIRA CADEIRAS DE ESCRITORIO FIXA;;;NC;;;;BR 22-1301;1101;;0;;SALA DE REUNIÃO;;;;31/12/2004;;1,00;1,00;;;;;0,00;;;;Depreciado;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22-1301 / 000033;;;4 - CADEIRA CADEIRAS DE ESCRITORIO FIXA;;;NC;;;;BR 22-1301;1101;;0;;SALA DE REUNIÃO;;;;31/12/2004;;1,00;1,00;;;;;0,00;;;;Depreciado;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22-1301 / 000034;;;4 - CADEIRA CADEIRAS DE ESCRITORIO FIXA;;;NC;;;;BR 22-1301;1101;;0;;SALA DE REUNIÃO;;;;31/12/2004;;1,00;1,00;;;;;0,00;;;;Depreciado;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22-1301 / 000035;;;1 - BANCO DE MADEIRA  /  GENUFLEXÓRIO BANCO MADEIRA 2.30M;;;NC;;;;BR 22-1301;1101;;0;;SALAO DE CULTO;;;;31/12/2004;;1,00;1,00;;;;;0,00;;;;Depreciado;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22-1301 / 000036;;;1 - BANCO DE MADEIRA  /  GENUFLEXÓRIO BANCO MADEIRA 2.30M;;;NC;;;;BR 22-1301;1101;;0;;SALAO DE CULTO;;;;31/12/2004;;1,00;1,00;;;;;0,00;;;;Depreciado;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22-1301 / 000037;;;1 - BANCO DE MADEIRA  /  GENUFLEXÓRIO BANCO MADEIRA 2.30M;;;NC;;;;BR 22-1301;1101;;0;;SALAO DE CULTO;;;;31/12/2004;;1,00;1,00;;;;;0,00;;;;Depreciado;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22-1301 / 000038;;;1 - BANCO DE MADEIRA  /  GENUFLEXÓRIO BANCO MADEIRA 2.30M;;;NC;;;;BR 22-1301;1101;;0;;SALAO DE CULTO;;;;31/12/2004;;1,00;1,00;;;;;0,00;;;;Depreciado;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22-1301 / 000039;;;1 - BANCO DE MADEIRA  /  GENUFLEXÓRIO BANCO MADEIRA 2.30M;;;NC;;;;BR 22-1301;1101;;0;;SALAO DE CULTO;;;;31/12/2004;;1,00;1,00;;;;;0,00;;;;Depreciado;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22-1301 / 000040;;;1 - BANCO DE MADEIRA  /  GENUFLEXÓRIO BANCO MADEIRA 2.30M;;;NC;;;;BR 22-1301;1101;;0;;SALAO DE CULTO;;;;31/12/2004;;1,00;1,00;;;;;0,00;;;;Depreciado;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22-1301 / 000041;;;1 - BANCO DE MADEIRA  /  GENUFLEXÓRIO BANCO MADEIRA 2.30M;;;NC;;;;BR 22-1301;1101;;0;;SALAO DE CULTO;;;;31/12/2004;;1,00;1,00;;;;;0,00;;;;Depreciado;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22-1301 / 000042;;;1 - BANCO DE MADEIRA  /  GENUFLEXÓRIO BANCO MADEIRA 2.30M;;;NC;;;;BR 22-1301;1101;;0;;SALAO DE CULTO;;;;31/12/2004;;1,00;1,00;;;;;0,00;;;;Depreciado;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22-1301 / 000043;;;1 - BANCO DE MADEIRA  /  GENUFLEXÓRIO BANCO MADEIRA 2.90 M;;;NC;;;;BR 22-1301;1101;;0;;SALAO DE CULTO;;;;31/12/2004;;1,00;1,00;;;;;0,00;;;;Depreciado;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22-1301 / 000044;;;1 - BANCO DE MADEIRA  /  GENUFLEXÓRIO BANCO MADEIRA 2.90 M;;;NC;;;;BR 22-1301;1101;;0;;SALAO DE CULTO;;;;31/12/2004;;1,00;1,00;;;;;0,00;;;;Depreciado;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22-1301 / 000045;;;1 - BANCO DE MADEIRA  /  GENUFLEXÓRIO BANCO MADEIRA 2.90 M;;;NC;;;;BR 22-1301;1101;;0;;SALAO DE CULTO;;;;31/12/2004;;1,00;1,00;;;;;0,00;;;;Depreciado;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22-1301 / 000046;;;1 - BANCO DE MADEIRA  /  GENUFLEXÓRIO BANCO MADEIRA 2.90 M;;;NC;;;;BR 22-1301;1101;;0;;SALAO DE CULTO;;;;31/12/2004;;1,00;1,00;;;;;0,00;;;;Depreciado;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22-1301 / 000047;;;1 - BANCO DE MADEIRA  /  GENUFLEXÓRIO BANCO MADEIRA 2.90 M;;;NC;;;;BR 22-1301;1101;;0;;SALAO DE CULTO;;;;31/12/2004;;1,00;1,00;;;;;0,00;;;;Depreciado;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22-1301 / 000048;;;1 - BANCO DE MADEIRA  /  GENUFLEXÓRIO BANCO MADEIRA 2.90 M;;;NC;;;;BR 22-1301;1101;;0;;SALAO DE CULTO;;;;31/12/2004;;1,00;1,00;;;;;0,00;;;;Depreciado;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22-1301 / 000049;;;1 - BANCO DE MADEIRA  /  GENUFLEXÓRIO BANCO MADEIRA 2.90 M;;;NC;;;;BR 22-1301;1101;;0;;SALAO DE CULTO;;;;31/12/2004;;1,00;1,00;;;;;0,00;;;;Depreciado;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22-1301 / 000050;;;1 - BANCO DE MADEIRA  /  GENUFLEXÓRIO BANCO MADEIRA 2.90 M;;;NC;;;;BR 22-1301;1101;;0;;SALAO DE CULTO;;;;31/12/2004;;1,00;1,00;;;;;0,00;;;;Depreciado;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22-1301 / 000051;;;1 - BANCO DE MADEIRA  /  GENUFLEXÓRIO BANCO MADEIRA 2.90 M;;;NC;;;;BR 22-1301;1101;;0;;SALAO DE CULTO;;;;31/12/2004;;1,00;1,00;;;;;0,00;;;;Depreciado;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22-1301 / 000052;;;1 - BANCO DE MADEIRA  /  GENUFLEXÓRIO BANCO MADEIRA 2.90 M;;;NC;;;;BR 22-1301;1101;;0;;SALAO DE CULTO;;;;31/12/2004;;1,00;1,00;;;;;0,00;;;;Depreciado;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22-1301 / 000053;;;1 - BANCO DE MADEIRA  /  GENUFLEXÓRIO BANCO MADEIRA 2.90 M;;;NC;;;;BR 22-1301;1101;;0;;SALAO DE CULTO;;;;31/12/2004;;1,00;1,00;;;;;0,00;;;;Depreciado;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22-1301 / 000054;;;1 - BANCO DE MADEIRA  /  GENUFLEXÓRIO BANCO MADEIRA 2.90 M;;;NC;;;;BR 22-1301;1101;;0;;SALAO DE CULTO;;;;31/12/2004;;1,00;1,00;;;;;0,00;;;;Depreciado;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22-1301 / 000055;;;1 - BANCO DE MADEIRA  /  GENUFLEXÓRIO BANCO MADEIRA 2.90 M;;;NC;;;;BR 22-1301;1101;;0;;SALAO DE CULTO;;;;31/12/2004;;1,00;1,00;;;;;0,00;;;;Depreciado;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22-1301 / 000056;;;1 - BANCO DE MADEIRA  /  GENUFLEXÓRIO BANCO MADEIRA 2.90 M;;;NC;;;;BR 22-1301;1101;;0;;SALAO DE CULTO;;;;31/12/2004;;1,00;1,00;;;;;0,00;;;;Depreciado;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22-1301 / 000057;;;1 - BANCO DE MADEIRA  /  GENUFLEXÓRIO BANCO MADEIRA 2.90 M;;;NC;;;;BR 22-1301;1101;;0;;SALAO DE CULTO;;;;31/12/2004;;1,00;1,00;;;;;0,00;;;;Depreciado;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22-1301 / 000058;;;1 - BANCO DE MADEIRA  /  GENUFLEXÓRIO BANCO MADEIRA 2.90 M;;;NC;;;;BR 22-1301;1101;;0;;SALAO DE CULTO;;;;31/12/2004;;1,00;1,00;;;;;0,00;;;;Depreciado;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22-1301 / 000059;;;1 - BANCO DE MADEIRA  /  GENUFLEXÓRIO BANCO MADEIRA 2.90 M;;;NC;;;;BR 22-1301;1101;;0;;SALAO DE CULTO;;;;31/12/2004;;1,00;1,00;;;;;0,00;;;;Depreciado;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22-1301 / 000060;;;1 - BANCO DE MADEIRA  /  GENUFLEXÓRIO BANCO MADEIRA 2.30M;;;NC;;;;BR 22-1301;1101;;0;;SALAO DE CULTO;;;;31/12/2004;;1,00;1,00;;;;;0,00;;;;Depreciado;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22-1301 / 000061;;;1 - BANCO DE MADEIRA  /  GENUFLEXÓRIO BANCO MADEIRA 2.30M;;;NC;;;;BR 22-1301;1101;;0;;SALAO DE CULTO;;;;31/12/2004;;1,00;1,00;;;;;0,00;;;;Depreciado;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22-1301 / 000062;;;1 - BANCO DE MADEIRA  /  GENUFLEXÓRIO BANCO MADEIRA 2.30M;;;NC;;;;BR 22-1301;1101;;0;;SALAO DE CULTO;;;;31/12/2004;;1,00;1,00;;;;;0,00;;;;Depreciado;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22-1301 / 000063;;;1 - BANCO DE MADEIRA  /  GENUFLEXÓRIO BANCO MADEIRA 2.30M;;;NC;;;;BR 22-1301;1101;;0;;SALAO DE CULTO;;;;31/12/2004;;1,00;1,00;;;;;0,00;;;;Depreciado;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22-1301 / 000064;;;1 - BANCO DE MADEIRA  /  GENUFLEXÓRIO BANCO MADEIRA 2.30M;;;NC;;;;BR 22-1301;1101;;0;;SALAO DE CULTO;;;;31/12/2004;;1,00;1,00;;;;;0,00;;;;Depreciado;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22-1301 / 000065;;;1 - BANCO DE MADEIRA  /  GENUFLEXÓRIO BANCO MADEIRA 2.30M;;;NC;;;;BR 22-1301;1101;;0;;SALAO DE CULTO;;;;31/12/2004;;1,00;1,00;;;;;0,00;;;;Depreciado;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22-1301 / 000066;;;1 - BANCO DE MADEIRA  /  GENUFLEXÓRIO BANCO MADEIRA 2.30M;;;NC;;;;BR 22-1301;1101;;0;;SALAO DE CULTO;;;;31/12/2004;;1,00;1,00;;;;;0,00;;;;Depreciado;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22-1301 / 000067;;;1 - BANCO DE MADEIRA  /  GENUFLEXÓRIO BANCO MADEIRA 2.30M;;;NC;;;;BR 22-1301;1101;;0;;SALAO DE CULTO;;;;31/12/2004;;1,00;1,00;;;;;0,00;;;;Depreciado;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22-1301 / 000068;;;1 - BANCO DE MADEIRA  /  GENUFLEXÓRIO BANCO MADEIRA 2.30M;;;NC;;;;BR 22-1301;1101;;0;;SALAO DE CULTO;;;;31/12/2004;;1,00;1,00;;;;;0,00;;;;Depreciado;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22-1301 / 000069;;;1 - BANCO DE MADEIRA  /  GENUFLEXÓRIO BANCO MADEIRA 2.30M;;;NC;;;;BR 22-1301;1101;;0;;SALAO DE CULTO;;;;31/12/2004;;1,00;1,00;;;;;0,00;;;;Depreciado;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
